source,STUDY_ID,newsite,REALM,TAXA,estimated_area_in_sqKm
Zooplankton2014,RC,RC,Freshwater,freshwater invertebrates,0.54
InsectRoel,1347,848,Freshwater,freshwater invertebrates,16.08
InsectRoel,1347,851,Freshwater,freshwater invertebrates,16.08
InsectRoel,1388,1049,Freshwater,freshwater invertebrates,35
InsectRoel,1388,1052,Freshwater,freshwater invertebrates,35
InsectRoel,1488,1195,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1200,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1206,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1207,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1212,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1213,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1225,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1226,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1229,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1230,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1231,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1235,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1241,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1246,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1247,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1256,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1265,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1266,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1272,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1274,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1279,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1287,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1296,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1304,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1310,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1311,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1338,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1339,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1376,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1400,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1401,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1408,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1416,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1418,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1419,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1423,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1424,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1431,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1432,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1452,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1460,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1466,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1468,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1471,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1472,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1475,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1476,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1498,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1505,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1506,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1507,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1508,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1509,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1513,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1522,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1523,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1527,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1542,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1543,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1545,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1561,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1568,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1570,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1575,Freshwater,freshwater invertebrates,NA
InsectRoel,1488,1577,Freshwater,freshwater invertebrates,NA
InsectRoel,1551,2173,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2176,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2178,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2179,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2180,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2181,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2182,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2184,Freshwater,freshwater invertebrates,6.68
InsectRoel,1551,2213,Freshwater,freshwater invertebrates,6.68
